Vendor Name	EHR Product Name	EHR Product Version	Product Classification	Product Setting	Attestation Month	Business State/Territory	Provider Type	Specialty	Program Year	Payment Year	Program Type	ID
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1860
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	OTOLARYNGOLOGY	2011	1	Medicare	1861
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OPHTHALMOLOGY	2011	1	Medicare	1862
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	PULMONARY DISEASE	2011	1	Medicare	1863
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1864
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	INTERNAL MEDICINE	2011	1	Medicare	1865
Epic Systems Corporation	EpicCare Inpatient - Core EMR	Summer 2009	Complete EHR	Inpatient	6	Illinois	Hospital	GENERAL HOSPITAL	2011	1	Medicare/Medicaid	1866
BizMatics Inc	PrognoCIS	Version 2.0	Complete EHR	Ambulatory	6	Georgia	EP	FAMILY PRACTICE	2011	1	Medicare	1867
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	6	Ohio	EP	ANESTHESIOLOGY	2011	1	Medicare	1868
Beth Israel Deaconess Medical Center	Online Medical Record	2011	Complete EHR	Inpatient	6	Massachusetts	Hospital	OTHER HOSPITAL	2011	1	Medicare/Medicaid	1869
McKesson	McKesson Practice Complete	7.0	Complete EHR	Ambulatory	6	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	1870
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10.0	Complete EHR	Ambulatory	6	Texas	EP	OPTOMETRY	2011	1	Medicare	1871
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	South Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	1872
Darena Solutions LLC	1 Connect HePoEx EHR	2011	Modular EHR	Ambulatory	6	South Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	1872
SuiteMed	Intelligent Medical Software (IMS)	V14	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	1873
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1874
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1875
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	6	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	1876
Practice Fusion	Practice Fusion	2	Modular EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1877
Practice Fusion	Practice Fusion	2.0	Complete EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1877
Acrendo Software, Inc.	A.I.Med Pro	9	Complete EHR	Ambulatory	6	Iowa	EP	PODIATRY	2011	1	Medicare	1878
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	1879
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Oregon	EP	INTERNAL MEDICINE	2011	1	Medicare	1880
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Georgia	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	1881
SuiteMed	Intelligent Medical Software (IMS)	V14	Complete EHR	Ambulatory	6	California	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	1882
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1883
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1884
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1885
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	6	Colorado	EP	FAMILY PRACTICE	2011	1	Medicare	1886
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	6	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	1887
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	6	North Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	1888
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	GENERAL PRACTICE	2011	1	Medicare	1889
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	6	Tennessee	EP	UROLOGY	2011	1	Medicare	1890
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	6	Tennessee	EP	UROLOGY	2011	1	Medicare	1891
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	6	Tennessee	EP	UROLOGY	2011	1	Medicare	1892
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	6	Tennessee	EP	UROLOGY	2011	1	Medicare	1893
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	Georgia	EP	GASTROENTEROLOGY	2011	1	Medicare	1894
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	Georgia	EP	GASTROENTEROLOGY	2011	1	Medicare	1895
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	Georgia	EP	GASTROENTEROLOGY	2011	1	Medicare	1896
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1897
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	1898
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1899
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1900
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1901
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1902
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1903
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	1904
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	PLASTIC AND RECONSTRUCTIVE SURGERY	2011	1	Medicare	1905
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	NEUROSURGERY	2011	1	Medicare	1906
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	COLORECTAL SURGERY	2011	1	Medicare	1907
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	GASTROENTEROLOGY	2011	1	Medicare	1908
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	GASTROENTEROLOGY	2011	1	Medicare	1909
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1910
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	1911
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1912
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	INTERNAL MEDICINE	2011	1	Medicare	1913
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	GENERAL SURGERY	2011	1	Medicare	1914
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1915
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	FAMILY PRACTICE	2011	1	Medicare	1916
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	6	New Jersey	EP	PULMONARY DISEASE	2011	1	Medicare	1917
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	6	Illinois	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	1918
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	6	Illinois	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	1919
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	6	Illinois	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	1920
Digital Medical Solutions Inc.	Office Medicine	12	Complete EHR	Ambulatory	6	Michigan	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	1921
Digital Medical Solutions Inc.	Office Medicine	12	Complete EHR	Ambulatory	6	Michigan	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	1922
WellCentive	WellCentive Registry	2.0	Modular EHR	Ambulatory	6	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	1923
DrFirst	Rcopia MU	3.x	Modular EHR	Ambulatory	6	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	1923
WellCentive	WellCentive Registry	2.0	Modular EHR	Ambulatory	6	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	1924
DrFirst	Rcopia MU	3.x	Modular EHR	Ambulatory	6	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	1924
Allscripts	Allscripts Professional EHR	9.2.2	Complete EHR	Ambulatory	6	Texas	EP	GASTROENTEROLOGY	2011	1	Medicare	1925
Allscripts	Allscripts Professional EHR	9.2.2	Complete EHR	Ambulatory	6	Texas	EP	GASTROENTEROLOGY	2011	1	Medicare	1926
Allscripts	Allscripts Professional EHR	9.2.2	Complete EHR	Ambulatory	6	Texas	EP	GASTROENTEROLOGY	2011	1	Medicare	1927
ADP AdvancedMD	AdvancedMD EHR	2011 Summer	Complete EHR	Ambulatory	6	Florida	EP	PODIATRY	2011	1	Medicare	1928
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	6	Kansas	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	1929
Cerner Corporation	Powerchart	2010.01.07	Modular EHR	Inpatient	6	Kansas	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	1929
Cerner Corporation	FirstNet	2010.01.07	Modular EHR	Inpatient	6	Kansas	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	1929
Practice Fusion	Practice Fusion	2.0	Complete EHR	Ambulatory	6	South Carolina	EP	CHIROPRACTIC	2011	1	Medicare	1930
American Medical Software	American Medical Software - EMR	22	Complete EHR	Ambulatory	6	Kentucky	EP	PODIATRY	2011	1	Medicare	1931
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	6	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	1932
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	1933
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1934
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1935
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1936
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1937
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	New York	EP	FAMILY PRACTICE	2011	1	Medicare	1938
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	6	Michigan	EP	PODIATRY	2011	1	Medicare	1939
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	6	Washington	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare	1940
GE Healthcare	Centricity Practice Solution	9.5	Complete EHR	Ambulatory	6	Michigan	EP	INTERNAL MEDICINE	2011	1	Medicare	1941
GE Healthcare	Centricity Practice Solution	9.5	Complete EHR	Ambulatory	6	Michigan	EP	FAMILY PRACTICE	2011	1	Medicare	1942
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	1943
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	1944
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	GENERAL SURGERY	2011	1	Medicare	1945
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1946
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	1947
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	GENERAL SURGERY	2011	1	Medicare	1948
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	1949
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	1950
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	GASTROENTEROLOGY	2011	1	Medicare	1951
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10	Complete EHR	Ambulatory	6	Virginia	EP	OPTOMETRY	2011	1	Medicare	1952
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1953
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	New York	EP	PLASTIC AND RECONSTRUCTIVE SURGERY	2011	1	Medicare	1954
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	DERMATOLOGY	2011	1	Medicare	1955
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	GENERAL SURGERY	2011	1	Medicare	1956
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	OTOLARYNGOLOGY	2011	1	Medicare	1957
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	RHEUMATOLOGY	2011	1	Medicare	1958
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Ohio	EP	NEUROLOGY	2011	1	Medicare	1959
Siemens Medical Solutions USA Inc	Soarian EHR	2010	Complete EHR	Inpatient	6	Georgia	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	1960
Siemens Medical Solutions USA Inc	Soarian EHR	2010	Complete EHR	Inpatient	6	Georgia	Hospital	SKILLED NURSING FACILITY	2011	1	Medicare/Medicaid	1961
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1962
SOAPware, Inc.	SOAPware	2011	Complete EHR	Ambulatory	6	Georgia	EP	FAMILY PRACTICE	2011	1	Medicare	1963
Practice Fusion	Practice Fusion	2.0	Complete EHR	Ambulatory	6	New York	EP	FAMILY PRACTICE	2011	1	Medicare	1964
Healthland, Inc.	Healthland Clinical Information System (CIS)	V9.5	Complete EHR	Inpatient	6	Louisiana	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	1965
American Medical Software	American Medical Software - EMR	22	Complete EHR	Ambulatory	6	Kentucky	EP	FAMILY PRACTICE	2011	1	Medicare	1966
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	New Jersey	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	1967
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	North Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	1968
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Oregon	EP	INTERNAL MEDICINE	2011	1	Medicare	1969
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Florida	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	1970
eClinicalWorks LLC	eClinicalWorks	8.0.48	Complete EHR	Ambulatory	6	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	1971
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	6	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	1972
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	1973
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	New York	EP	FAMILY PRACTICE	2011	1	Medicare	1974
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	Nevada	EP	FAMILY PRACTICE	2011	1	Medicare	1975
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	6	Alabama	Hospital	HOSPICE	2011	1	Medicare/Medicaid	1976
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	6	Missouri	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	1977
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	1978
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	FAMILY PRACTICE	2011	1	Medicare	1979
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	FAMILY PRACTICE	2011	1	Medicare	1980
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	NEUROLOGY	2011	1	Medicare	1981
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1982
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1983
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OPHTHALMOLOGY	2011	1	Medicare	1984
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	1985
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OPHTHALMOLOGY	2011	1	Medicare	1986
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1987
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1988
Meditab Software, Inc.	IMS	v. 14.0	Complete EHR	Ambulatory	6	California	EP	ALLERGY/IMMUNOLOGY	2011	1	Medicare	1989
Intuitive Medical Software	UroChartEHR	4	Complete EHR	Ambulatory	6	Pennsylvania	EP	UROLOGY	2011	1	Medicare	1990
Crystal Practice Management	Crystal Practice Management	3	Complete EHR	Ambulatory	6	Virginia	EP	OPTOMETRY	2011	1	Medicare	1991
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Delaware	EP	FAMILY PRACTICE	2011	1	Medicare	1992
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	Delaware	EP	FAMILY PRACTICE	2011	1	Medicare	1992
Practice Fusion	Practice Fusion	2.0	Complete EHR	Ambulatory	6	Louisiana	EP	INTERNAL MEDICINE	2011	1	Medicare	1993
Practice Fusion	Practice Fusion	2.0	Complete EHR	Ambulatory	6	California	EP	OSTEOPATHIC MANIPULATIVE MEDICINE	2011	1	Medicare	1994
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	6	Pennsylvania	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	1995
Cerner Corporation	Powerchart	2010.01.07	Modular EHR	Inpatient	6	Pennsylvania	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	1995
Cerner Corporation	Powerchart	2010.01.07	Modular EHR	Inpatient	6	Pennsylvania	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	1996
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	6	Pennsylvania	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	1996
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Kentucky	EP	FAMILY PRACTICE	2011	1	Medicare	1997
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	6	Massachusetts	EP	PODIATRY	2011	1	Medicare	1998
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	6	Mississippi	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	1999
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	6	New York	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2000
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	6	Nevada	EP	UROLOGY	2011	1	Medicare	2001
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	6	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	2002
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	6	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2003
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	6	Oklahoma	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	2004
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2005
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	6	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2006
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10	Complete EHR	Ambulatory	6	Indiana	EP	OPTOMETRY	2011	1	Medicare	2007
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10	Complete EHR	Ambulatory	6	Indiana	EP	OPTOMETRY	2011	1	Medicare	2008
gloStream, Inc.	gloEMR	6	Complete EHR	Ambulatory	6	Utah	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	2009
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	California	EP	INTERNAL MEDICINE	2011	1	Medicare	2010
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	RHEUMATOLOGY	2011	1	Medicare	2011
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2012
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Illinois	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	2013
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	HAND SURGERY	2011	1	Medicare	2014
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	6	Washington	EP	ALLERGY/IMMUNOLOGY	2011	1	Medicare	2015
